page,column,type,text,bbox,fingerprint
27,2,text_line,"8'-7 3/4""","{""x1"": 566.3997802734375, ""y1"": 995.4733276367188, ""x2"": 600.8350219726562, ""y2"": 1004.9252319335938}",27-833505938850
27,4,text_line,"8'-7 3/4""","{""x1"": 877.5596313476562, ""y1"": 995.4733276367188, ""x2"": 911.994873046875, ""y2"": 1004.9252319335938}",27-833505938850
27,2,text_line,45.000°,"{""x1"": 433.96197509765625, ""y1"": 749.07421875, ""x2"": 467.7117614746094, ""y2"": 770.2933349609375}",27-815304096315
27,2,text_line,"1 1/2""⌀X-STONG PIPE","{""x1"": 473.3998107910156, ""y1"": 571.4891357421875, ""x2"": 576.12060546875, ""y2"": 583.0272827148438}",27-585521765633
27,2,text_line,ENTIRE HANDRAIL,"{""x1"": 473.3998107910156, ""y1"": 584.6360473632812, ""x2"": 559.1019897460938, ""y2"": 594.1873168945312}",27-281100144879
27,2,text_line,"HSS3X3X1/4, TYP","{""x1"": 480.95977783203125, ""y1"": 870.2269287109375, ""x2"": 560.1511840820312, ""y2"": 879.7897338867188}",27-376867714397
27,2,text_line,"HSS3X3X1/4, TYP","{""x1"": 480.95977783203125, ""y1"": 812.0269165039062, ""x2"": 560.1511840820312, ""y2"": 821.5897216796875}",27-376867714397
27,2,text_line,"METAL GRATING,","{""x1"": 467.1598205566406, ""y1"": 684.96240234375, ""x2"": 547.8106079101562, ""y2"": 694.5054931640625}",27-627762469097
27,2,text_line,REFER PLAN NOTE #3,"{""x1"": 467.1598205566406, ""y1"": 695.8823852539062, ""x2"": 569.5413818359375, ""y2"": 705.4254760742188}",27-52522831373
27,3,text_line,3/16,"{""x1"": 774.2396850585938, ""y1"": 635.7470092773438, ""x2"": 792.6141967773438, ""y2"": 645.309814453125}",27-711260581141
27,4,text_line,TYP.,"{""x1"": 862.5596313476562, ""y1"": 626.0333251953125, ""x2"": 883.5625, ""y2"": 635.5880126953125}",27-551188549485
27,3,text_line,3/16,"{""x1"": 809.6396484375, ""y1"": 796.1932983398438, ""x2"": 828.0050659179688, ""y2"": 805.7479858398438}",27-711260581141
27,4,text_line,TYP.,"{""x1"": 897.9595947265625, ""y1"": 786.4733276367188, ""x2"": 918.9624633789062, ""y2"": 796.0280151367188}",27-551188549485
27,2,text_line,1/4,"{""x1"": 629.999755859375, ""y1"": 696.3555908203125, ""x2"": 643.0821533203125, ""y2"": 705.9073486328125}",27-844324051027
27,2,text_line,2-6,"{""x1"": 667.0797119140625, ""y1"": 696.3309936523438, ""x2"": 680.9154052734375, ""y2"": 705.914306640625}",27-792647289933
27,2,text_line,TYP.,"{""x1"": 713.0397338867188, ""y1"": 686.490966796875, ""x2"": 734.058349609375, ""y2"": 696.0742797851562}",27-551188549485
27,6,text_line,STEEL SHIPS LADDER W/,"{""x1"": 1170.719482421875, ""y1"": 811.9190673828125, ""x2"": 1290.7288818359375, ""y2"": 821.46630859375}",27-711047480358
27,6,text_line,MC8X8.5 STRINGERS &,"{""x1"": 1170.719482421875, ""y1"": 822.839111328125, ""x2"": 1280.168701171875, ""y2"": 832.3863525390625}",27-287256541347
27,6,text_line,GRATING TREAD RISERS,"{""x1"": 1170.719482421875, ""y1"": 833.6390991210938, ""x2"": 1287.235595703125, ""y2"": 843.1863403320312}",27-152168358052
27,6,text_line,NOTE:,"{""x1"": 1170.719482421875, ""y1"": 523.4088134765625, ""x2"": 1200.654052734375, ""y2"": 532.955322265625}",27-561677986622
27,6,text_line,1. WHERE SPECIFIED CATWALK COLUMNS ARE,"{""x1"": 1170.719482421875, ""y1"": 536.27978515625, ""x2"": 1402.089599609375, ""y2"": 545.8262939453125}",27-755459380772
27,6,text_line,LOCATED IMMEDIATELY ADJACANT TO A NON,"{""x1"": 1188.719482421875, ""y1"": 547.079833984375, ""x2"": 1405.6898193359375, ""y2"": 556.6263427734375}",27-520367609012
27,6,text_line,"PEMB COLUMN, THE GC MAY OMIT THE","{""x1"": 1188.719482421875, ""y1"": 557.999755859375, ""x2"": 1375.689208984375, ""y2"": 567.5462646484375}",27-610803695718
27,6,text_line,CATWALK COLUMNS SHOWN AND WELD THE,"{""x1"": 1188.719482421875, ""y1"": 568.9197387695312, ""x2"": 1403.409912109375, ""y2"": 578.4662475585938}",27-669754161737
27,6,text_line,CATWALK PLATFORM DIRECTLY TO THE STEEL,"{""x1"": 1188.719482421875, ""y1"": 579.7197265625, ""x2"": 1412.52978515625, ""y2"": 589.2662353515625}",27-63926174267
27,6,text_line,TUBE COLUMNS TO AVOID ANCHOR ROD AND,"{""x1"": 1188.719482421875, ""y1"": 590.6397705078125, ""x2"": 1406.7703857421875, ""y2"": 600.186279296875}",27-57883068708
27,6,text_line,BASE PLATE CONFLICT AND/OR CONGESTION.,"{""x1"": 1188.719482421875, ""y1"": 601.4397583007812, ""x2"": 1409.4100341796875, ""y2"": 610.9862670898438}",27-881829688194
27,6,text_line,MAXIMUM SPACING BETWEEN VERTICAL,"{""x1"": 1188.719482421875, ""y1"": 612.3597412109375, ""x2"": 1382.4093017578125, ""y2"": 621.90625}",27-115126202356
27,6,text_line,"SUPPORTS SHALL BE 10'-0"".","{""x1"": 1188.719482421875, ""y1"": 623.2797241210938, ""x2"": 1319.0496826171875, ""y2"": 632.8262329101562}",27-682397286521
27,6,text_line,2. DO NOT WELD HANDRAIL TO PEMB COLUMNS.,"{""x1"": 1170.719482421875, ""y1"": 634.0797119140625, ""x2"": 1406.40966796875, ""y2"": 643.626220703125}",27-732003405752
27,6,text_line,3. ALL EXPOSED ENDS OF HSS SHALL BE CAPPED,"{""x1"": 1170.719482421875, ""y1"": 644.9996948242188, ""x2"": 1414.6943359375, ""y2"": 654.5462036132812}",27-227281333853
27,6,text_line,"WITH 1/4"" PLATE.","{""x1"": 1188.719482421875, ""y1"": 655.7996826171875, ""x2"": 1267.8094482421875, ""y2"": 665.34619140625}",27-940937578751
27,2,text_line,"HSS3X3X1/4, TYP","{""x1"": 551.1597290039062, ""y1"": 761.7310180664062, ""x2"": 630.37841796875, ""y2"": 771.3143310546875}",27-376867714397
27,9,text_line,"HANDRAIL,","{""x1"": 1889.6392822265625, ""y1"": 738.8397216796875, ""x2"": 1940.4095458984375, ""y2"": 748.38623046875}",27-359959585465
27,9,text_line,REFER 2/HS4.0,"{""x1"": 1889.6392822265625, ""y1"": 749.7597045898438, ""x2"": 1959.0194091796875, ""y2"": 759.3062133789062}",27-146883303981
27,9,text_line,"STEEL COL.,","{""x1"": 1889.6392822265625, ""y1"": 865.0796508789062, ""x2"": 1947.369384765625, ""y2"": 874.6261596679688}",27-119964391347
27,9,text_line,REFER 1/HS4.0,"{""x1"": 1889.6392822265625, ""y1"": 875.9996337890625, ""x2"": 1959.0194091796875, ""y2"": 885.546142578125}",27-102594801096
27,8,text_line,"2'-6""","{""x1"": 1769.999267578125, ""y1"": 625.3934936523438, ""x2"": 1788.834716796875, ""y2"": 634.8453979492188}",27-431516875528
27,9,text_line,3/16,"{""x1"": 1896.3592529296875, ""y1"": 684.9310302734375, ""x2"": 1914.75634765625, ""y2"": 694.5143432617188}",27-711260581141
27,9,text_line,TYP,"{""x1"": 1984.799072265625, ""y1"": 675.0910034179688, ""x2"": 2003.1778564453125, ""y2"": 684.67431640625}",27-695774593974
27,9,text_line,NOTE:,"{""x1"": 1897.559326171875, ""y1"": 591.2461547851562, ""x2"": 1926.8480224609375, ""y2"": 600.7844848632812}",27-561677986622
27,9,text_line,ALL EXPOSED ENDS OF,"{""x1"": 1897.559326171875, ""y1"": 602.1661376953125, ""x2"": 2010.972412109375, ""y2"": 611.7044677734375}",27-680344619541
27,9,text_line,HSS SHALL BE CAPPED,"{""x1"": 1897.559326171875, ""y1"": 612.9661865234375, ""x2"": 2010.0076904296875, ""y2"": 622.5045166015625}",27-338234995115
27,9,text_line,"WITH 1/4"" PLATE.","{""x1"": 1897.559326171875, ""y1"": 623.8861694335938, ""x2"": 1976.64794921875, ""y2"": 633.4244995117188}",27-940937578751
27,8,text_line,HS4.0,"{""x1"": 1677.5992431640625, ""y1"": 767.3710327148438, ""x2"": 1704.1563720703125, ""y2"": 776.954345703125}",27-556968953609
27,8,text_line,4,"{""x1"": 1688.1593017578125, ""y1"": 756.1273193359375, ""x2"": 1693.4249267578125, ""y2"": 765.6640625}",27-422337128851
27,4,text_line,"HANDRAIL,","{""x1"": 929.1596069335938, ""y1"": 1136.1658935546875, ""x2"": 979.9286499023438, ""y2"": 1145.7042236328125}",27-359959585465
27,4,text_line,REFER 2/HS4.0,"{""x1"": 929.1596069335938, ""y1"": 1147.0858154296875, ""x2"": 998.5375366210938, ""y2"": 1156.6241455078125}",27-146883303981
27,4,text_line,"STEEL GRATE,","{""x1"": 929.1596069335938, ""y1"": 1172.4058837890625, ""x2"": 997.5687255859375, ""y2"": 1181.9442138671875}",27-402313874480
27,4,text_line,REFER 1/HS4.0,"{""x1"": 929.1596069335938, ""y1"": 1183.3258056640625, ""x2"": 998.5375366210938, ""y2"": 1192.8641357421875}",27-102594801096
27,4,text_line,HSS3X3X1/4,"{""x1"": 929.1596069335938, ""y1"": 1406.1307373046875, ""x2"": 984.876708984375, ""y2"": 1415.714111328125}",27-53107165458
27,4,text_line,2-6,"{""x1"": 979.4395751953125, ""y1"": 1314.57080078125, ""x2"": 993.2753295898438, ""y2"": 1324.1541748046875}",27-792647289933
27,5,text_line,TYP,"{""x1"": 1025.51953125, ""y1"": 1304.7308349609375, ""x2"": 1043.8983154296875, ""y2"": 1314.314208984375}",27-695774593974
27,4,text_line,3/16,"{""x1"": 937.1996459960938, ""y1"": 1366.290771484375, ""x2"": 955.5968627929688, ""y2"": 1375.8741455078125}",27-711260581141
27,5,text_line,TYP,"{""x1"": 1025.5194091796875, ""y1"": 1356.45068359375, ""x2"": 1043.898193359375, ""y2"": 1366.0340576171875}",27-695774593974
27,2,text_line,3/16,"{""x1"": 567.23974609375, ""y1"": 1194.4508056640625, ""x2"": 585.636962890625, ""y2"": 1204.0341796875}",27-711260581141
27,2,text_line,TYP,"{""x1"": 530.1597290039062, ""y1"": 1184.61083984375, ""x2"": 548.5385131835938, ""y2"": 1194.1942138671875}",27-695774593974
27,2,text_line,"1/4""","{""x1"": 698.7597045898438, ""y1"": 1195.9931640625, ""x2"": 715.195068359375, ""y2"": 1205.445068359375}",27-144899920916
27,2,text_line,TYP,"{""x1"": 530.1597290039062, ""y1"": 1245.6907958984375, ""x2"": 548.5385131835938, ""y2"": 1255.274169921875}",27-695774593974
27,7,text_line,"1""","{""x1"": 1528.4393310546875, ""y1"": 1239.0732421875, ""x2"": 1537.0748291015625, ""y2"": 1248.525146484375}",27-421814022832
27,7,text_line,"5""","{""x1"": 1557.119384765625, ""y1"": 1239.0732421875, ""x2"": 1565.7548828125, ""y2"": 1248.525146484375}",27-676644425407
27,7,text_line,"1""","{""x1"": 1587.83935546875, ""y1"": 1239.0732421875, ""x2"": 1596.474853515625, ""y2"": 1248.525146484375}",27-421814022832
27,7,text_line,"1""","{""x1"": 1597.992431640625, ""y1"": 1318.6846923828125, ""x2"": 1607.4443359375, ""y2"": 1327.320068359375}",27-421814022832
27,7,text_line,"5""","{""x1"": 1597.992431640625, ""y1"": 1289.6446533203125, ""x2"": 1607.4443359375, ""y2"": 1298.2801513671875}",27-676644425407
27,7,text_line,"1""","{""x1"": 1597.992431640625, ""y1"": 1258.9246826171875, ""x2"": 1607.4443359375, ""y2"": 1267.56005859375}",27-421814022832
27,6,text_line,"PL3/4""X7""X0'-7"" BASE PLATE W/ (4)","{""x1"": 1346.87939453125, ""y1"": 1343.161376953125, ""x2"": 1507.3282470703125, ""y2"": 1352.705322265625}",27-625773167500
27,6,text_line,"3/8""⌀HILTI KWIK BOLT 3 EXPANSION","{""x1"": 1346.87939453125, ""y1"": 1353.6561279296875, ""x2"": 1520.2884521484375, ""y2"": 1365.0653076171875}",27-622411487787
27,6,text_line,"ANCHORS (EMBED 3"" MIN.) CLEAN","{""x1"": 1346.87939453125, ""y1"": 1366.8013916015625, ""x2"": 1509.0135498046875, ""y2"": 1376.3453369140625}",27-77768430541
27,6,text_line,HOLES PER MPII,"{""x1"": 1346.87939453125, ""y1"": 1377.601318359375, ""x2"": 1423.6885986328125, ""y2"": 1387.145263671875}",27-867532699752
27,6,text_line,3/16,"{""x1"": 1402.91943359375, ""y1"": 1244.3707275390625, ""x2"": 1421.316650390625, ""y2"": 1253.9541015625}",27-711260581141
27,6,text_line,COL TO,"{""x1"": 1348.5594482421875, ""y1"": 1229.1649169921875, ""x2"": 1384.17236328125, ""y2"": 1238.704345703125}",27-583628051825
27,6,text_line,BASE PL,"{""x1"": 1344.4794921875, ""y1"": 1240.0849609375, ""x2"": 1384.2171630859375, ""y2"": 1249.6243896484375}",27-999393498692
27,8,text_line,NOTE:,"{""x1"": 1665.1192626953125, ""y1"": 1271.0413818359375, ""x2"": 1694.4083251953125, ""y2"": 1280.5853271484375}",27-561677986622
27,8,text_line,GC OPTION TO PROVIDE CONSISTENT B.O.,"{""x1"": 1665.1192626953125, ""y1"": 1281.96142578125, ""x2"": 1868.648193359375, ""y2"": 1291.50537109375}",27-46594591931
27,8,text_line,"BASE PL ELEVATION AND HI-STRENGTH,","{""x1"": 1665.1192626953125, ""y1"": 1292.761474609375, ""x2"": 1856.8885498046875, ""y2"": 1302.305419921875}",27-531404432221
27,8,text_line,NON-SHRINK GROUT UNDER BASE PLATES.,"{""x1"": 1665.1192626953125, ""y1"": 1303.681396484375, ""x2"": 1869.609375, ""y2"": 1313.225341796875}",27-452442070903
27,8,text_line,"MAX. DEPTH OF GROUT = 2""","{""x1"": 1665.1192626953125, ""y1"": 1314.4814453125, ""x2"": 1796.061767578125, ""y2"": 1324.025390625}",27-859859584528
27,7,text_line,OUTSIDE FACE,"{""x1"": 1531.0843505859375, ""y1"": 1158.4715576171875, ""x2"": 1540.6236572265625, ""y2"": 1231.5601806640625}",27-101635010253
27,7,text_line,OF CATWALK,"{""x1"": 1542.00439453125, ""y1"": 1169.1651611328125, ""x2"": 1551.543701171875, ""y2"": 1231.5601806640625}",27-126239655430
27,10,text_line,CEC CORPORATION,"{""x1"": 2376.920654296875, ""y1"": 103.41051483154297, ""x2"": 2383.436279296875, ""y2"": 167.16064453125}",27-682416347767
27,10,text_line,WWW.CONNECTCEC.COM,"{""x1"": 2384.480712890625, ""y1"": 92.84595489501953, ""x2"": 2390.996337890625, ""y2"": 177.7205810546875}",27-846587878050
27,10,text_line,OK CA#: 32  EXP.:,"{""x1"": 2391.920654296875, ""y1"": 126.5869369506836, ""x2"": 2398.436279296875, ""y2"": 181.5606689453125}",27-140721580065
27,10,text_line,-06-30,"{""x1"": 2391.920654296875, ""y1"": 89.01299285888672, ""x2"": 2398.436279296875, ""y2"": 107.7606201171875}",27-449553720982
27,1,text_line,PLOT DATE:,"{""x1"": 96.0957260131836, ""y1"": 1480.3050537109375, ""x2"": 105.67247009277344, ""y2"": 1536.0}",27-709308296785
27,10,text_line,SUBMITTAL:,"{""x1"": 2286.3349609375, ""y1"": 998.9855346679688, ""x2"": 2295.91162109375, ""y2"": 1055.04052734375}",27-999002401133
27,10,text_line,REVISION HISTORY,"{""x1"": 2290.054931640625, ""y1"": 683.3904418945312, ""x2"": 2299.631591796875, ""y2"": 773.7603759765625}",27-28959821701
27,10,text_line,DATE:,"{""x1"": 2315.85498046875, ""y1"": 1027.065185546875, ""x2"": 2325.431640625, ""y2"": 1055.2801513671875}",27-850122694592
27,10,text_line,PROJECT NO:,"{""x1"": 2328.695068359375, ""y1"": 990.7052001953125, ""x2"": 2338.271728515625, ""y2"": 1055.2801513671875}",27-307910166460
27,10,text_line,DESIGNED BY:,"{""x1"": 2341.655029296875, ""y1"": 987.5852661132812, ""x2"": 2351.231689453125, ""y2"": 1055.2801513671875}",27-181188101061
27,10,text_line,DRAWN BY:,"{""x1"": 2354.614990234375, ""y1"": 1000.7852172851562, ""x2"": 2364.191650390625, ""y2"": 1055.2801513671875}",27-394154063924
27,10,text_line,APPROVED BY:,"{""x1"": 2367.574951171875, ""y1"": 983.38525390625, ""x2"": 2377.151611328125, ""y2"": 1054.5648193359375}",27-264974705707
27,10,text_line,SCALE:,"{""x1"": 2397.93505859375, ""y1"": 1021.0652465820312, ""x2"": 2407.51171875, ""y2"": 1055.0401611328125}",27-453555507431
27,10,text_line,SHEET,"{""x1"": 2327.759033203125, ""y1"": 1500.690673828125, ""x2"": 2359.642822265625, ""y2"": 1510.2740478515625}",27-735744582390
27,10,text_line,AS INDICATED,"{""x1"": 2397.934814453125, ""y1"": 908.2254028320312, ""x2"": 2407.511474609375, ""y2"": 974.7652587890625}",27-766301195641
27,10,text_line,SHEET NAME,"{""x1"": 2311.198974609375, ""y1"": 1424.250732421875, ""x2"": 2373.378173828125, ""y2"": 1433.8341064453125}",27-665348990349
27,10,text_line,2026,"{""x1"": 2392.16064453125, ""y1"": 109.89299774169922, ""x2"": 2398.67626953125, ""y2"": 124.2005615234375}",27-45365263865
27,10,text_line,MAINTENANCE FACILITY,"{""x1"": 2301.887939453125, ""y1"": 1125.033447265625, ""x2"": 2320.7626953125, ""y2"": 1355.7601318359375}",27-39474388802
27,10,text_line,DISTRICT 2 - BRYAN COUNTY,"{""x1"": 2336.35302734375, ""y1"": 1153.609130859375, ""x2"": 2348.883056640625, ""y2"": 1332.840087890625}",27-885290995019
27,10,text_line,OKLAHOMA DEPARTMENT OF TRANSPORTATION,"{""x1"": 2360.593017578125, ""y1"": 1092.4403076171875, ""x2"": 2373.123046875, ""y2"": 1393.800048828125}",27-419693678259
27,10,text_line,"DURANT, OKLAHOMA","{""x1"": 2384.952880859375, ""y1"": 1178.0950927734375, ""x2"": 2397.48291015625, ""y2"": 1308.2401123046875}",27-84141052759
27,1,text_line,8/8/2025 11:59:03 AM,"{""x1"": 95.593017578125, ""y1"": 1384.1268310546875, ""x2"": 105.04493713378906, ""y2"": 1476.7200927734375}",27-299949056428
27,10,text_line,HS4.0,"{""x1"": 2307.839111328125, ""y1"": 1516.8363037109375, ""x2"": 2377.0888671875, ""y2"": 1541.7315673828125}",27-556968953609
27,10,text_line,240622,"{""x1"": 2328.81494140625, ""y1"": 944.4904174804688, ""x2"": 2338.3916015625, ""y2"": 976.0802612304688}",27-758019377760
27,10,text_line,08/08/2025,"{""x1"": 2315.85498046875, ""y1"": 928.4105834960938, ""x2"": 2325.431640625, ""y2"": 975.7202758789062}",27-877921342706
27,10,text_line,CS,"{""x1"": 2341.655029296875, ""y1"": 961.9102172851562, ""x2"": 2351.231689453125, ""y2"": 975.2402954101562}",27-813166759504
27,10,text_line,AH,"{""x1"": 2354.614990234375, ""y1"": 961.9849853515625, ""x2"": 2364.191650390625, ""y2"": 975.2449951171875}",27-749454232243
27,10,text_line,WF,"{""x1"": 2367.58349609375, ""y1"": 960.178466796875, ""x2"": 2377.149169921875, ""y2"": 975.3602294921875}",27-743984604347
27,10,text_line,CONSTRUCTION,"{""x1"": 2288.1640625, ""y1"": 899.2410888671875, ""x2"": 2297.703369140625, ""y2"": 976.3202514648438}",27-505237870975
27,10,text_line,DOCUMENTS,"{""x1"": 2299.083984375, ""y1"": 914.4051513671875, ""x2"": 2308.623291015625, ""y2"": 976.3202514648438}",27-981437174190
27,10,text_line,HOPPER RACK,"{""x1"": 2296.319091796875, ""y1"": 1451.114990234375, ""x2"": 2387.70703125, ""y2"": 1463.6436767578125}",27-515402713819
27,10,text_line,CATWALK DETAILS,"{""x1"": 2283.359130859375, ""y1"": 1465.155029296875, ""x2"": 2400.547607421875, ""y2"": 1477.6837158203125}",27-870687958807
27,2,text_line,"SCALE : 1/2"" = 1'-0""","{""x1"": 587.8797607421875, ""y1"": 479.4911193847656, ""x2"": 672.7545776367188, ""y2"": 489.19439697265625}",27-605021154480
27,2,text_line,1,"{""x1"": 552.7197265625, ""y1"": 468.5304870605469, ""x2"": 563.2131958007812, ""y2"": 487.4036865234375}",27-108975176453
27,2,text_line,CATWALK FRAMING PLAN,"{""x1"": 585.7197265625, ""y1"": 457.85125732421875, ""x2"": 824.9449462890625, ""y2"": 476.7235412597656}",27-606286354838
27,2,text_line,"SCALE : 1/2"" = 1'-0""","{""x1"": 586.3197631835938, ""y1"": 1056.5709228515625, ""x2"": 671.3145751953125, ""y2"": 1066.274169921875}",27-605021154480
27,4,text_line,1/ HS4.0,"{""x1"": 880.0796508789062, ""y1"": 1056.6907958984375, ""x2"": 917.076904296875, ""y2"": 1066.274169921875}",27-213528657972
27,2,text_line,2,"{""x1"": 551.27978515625, ""y1"": 1045.490234375, ""x2"": 561.7732543945312, ""y2"": 1064.3634033203125}",27-153041617663
27,2,text_line,CATWALK SIDE ELEVATION,"{""x1"": 584.1597290039062, ""y1"": 1034.930908203125, ""x2"": 837.0648803710938, ""y2"": 1053.80322265625}",27-808743273076
27,7,text_line,"SCALE : 1/2"" = 1'-0""","{""x1"": 1597.1993408203125, ""y1"": 1056.5709228515625, ""x2"": 1682.1939697265625, ""y2"": 1066.274169921875}",27-605021154480
27,9,text_line,1/ HS4.0,"{""x1"": 1890.9591064453125, ""y1"": 1056.6907958984375, ""x2"": 1927.9559326171875, ""y2"": 1066.274169921875}",27-213528657972
27,7,text_line,3,"{""x1"": 1562.159423828125, ""y1"": 1045.490234375, ""x2"": 1572.6529541015625, ""y2"": 1064.3634033203125}",27-689000603333
27,8,text_line,CATWALK END ELEVATION,"{""x1"": 1595.0394287109375, ""y1"": 1034.9285888671875, ""x2"": 1843.8687744140625, ""y2"": 1053.803955078125}",27-215159920381
27,2,text_line,"SCALE : 1"" = 1'-0""","{""x1"": 587.8797607421875, ""y1"": 1464.210693359375, ""x2"": 664.95458984375, ""y2"": 1473.9140625}",27-710708476606
27,4,text_line,3/ HS4.0,"{""x1"": 881.6390991210938, ""y1"": 1464.3306884765625, ""x2"": 918.6363525390625, ""y2"": 1473.9140625}",27-6906194823
27,2,text_line,4,"{""x1"": 552.7197265625, ""y1"": 1453.2501220703125, ""x2"": 563.2131958007812, ""y2"": 1472.123291015625}",27-422337128851
27,2,text_line,FRAMING CONNX. DETAIL,"{""x1"": 585.7197265625, ""y1"": 1442.5689697265625, ""x2"": 823.013671875, ""y2"": 1461.443603515625}",27-640519219739
27,6,text_line,"SCALE : 1"" = 1'-0""","{""x1"": 1419.359375, ""y1"": 1464.210693359375, ""x2"": 1496.55419921875, ""y2"": 1473.9140625}",27-710708476606
27,6,text_line,5,"{""x1"": 1384.3193359375, ""y1"": 1453.2501220703125, ""x2"": 1394.8128662109375, ""y2"": 1472.123291015625}",27-87854373185
27,7,text_line,CATWALK COLUMN BASE PLATE DETAIL,"{""x1"": 1417.1993408203125, ""y1"": 1442.5689697265625, ""x2"": 1788.65380859375, ""y2"": 1461.443603515625}",27-232587940381
27,10,text_line,NO.,"{""x1"": 2312.262939453125, ""y1"": 838.0031127929688, ""x2"": 2322.037353515625, ""y2"": 854.8803100585938}",27-793410341843
