global_index,page,column,visual_note_id,visual_region,is_repeated,repeated_group_id,repeated_occurrences,text_preview,text,label
1991,27,,,,no,,2,"1 1/2""","1 1/2""",
1992,27,,,,yes,RN189,2,℄CATWALK COLUMNS,℄CATWALK COLUMNS,
1993,27,,,,yes,RN62,3,HSS2X2X1/4,HSS2X2X1/4,
1994,27,,,,yes,RN30,4,STEEL SHIPS LADDER W/ MC8X8.5 STRINGERS & GRATING TREAD RISERS,"STEEL SHIPS LADDER W/
MC8X8.5 STRINGERS &
GRATING TREAD RISERS",
1995,27,,,,yes,RN59,3,"HANDRAIL, REFER 2/HS4.0","HANDRAIL,
REFER 2/HS4.0",
1996,27,,,,yes,RN19,8,"HSS3X3X1/4, TYP","HSS3X3X1/4,
TYP",
1997,27,,,,yes,RN161,2,PLAN NOTES:,PLAN NOTES:,
1998,27,,,,no,,1,1. ALL STEEL BEAMS & COLUMNS SHALL BE PAINTED UNLESS GALVANIZED. AN EXTERIOR REPAIR PAINT OR COLD GALVANIZING (IF APP...,"1. ALL STEEL BEAMS & COLUMNS SHALL BE PAINTED
UNLESS GALVANIZED. AN EXTERIOR REPAIR PAINT OR
COLD GALVANIZING (IF APPLICABLE) SHALL BE APPLIED
TO ALL WELDED MEMBERS INCLUDING WELD
MATERIALS AFTER WELDING OPERATIONS ARE
COMPLETED.",
1999,27,,,,yes,RN100,2,2. PLUG ANY HOLES IN STEEL MEMBERS WITH,2. PLUG ANY HOLES IN STEEL MEMBERS WITH,
2000,27,,,,no,,1,3 HS4.0 ________,"3
HS4.0
________",
2001,27,,,,no,,5,"2'-6""","2'-6""",
2002,27,,,,yes,RN149,2,HSS3X3X1/4 COL.,HSS3X3X1/4 COL.,
2003,27,,,,yes,RN123,2,"BELOW, TYP","BELOW, TYP",
2004,27,,,,yes,RN160,2,PERMANENT MATERIALS.,PERMANENT MATERIALS.,
2005,27,,,,no,,1,3. GRATING FOR THE ELEVATED SURFACE OF THE CATWALK SHALL BE A MINIMUM OF 6.25# EXPANDED CARBON STEEL METAL GRATING CA...,"3. GRATING FOR THE ELEVATED SURFACE OF THE
CATWALK SHALL BE A MINIMUM OF 6.25# EXPANDED
CARBON STEEL METAL GRATING CAPABLE OF
SUPPORTING MIN 40 PSF WITH MAX DEFLECTION OF",
2006,27,,,,no,,1,"0.1"" OR A CONCENTRATED LOAD AT MID SPAN OF 300 LBS WITH A MAX DEFLECTION OF 0.25"".","0.1"" OR A CONCENTRATED LOAD AT MID SPAN OF 300
LBS WITH A MAX DEFLECTION OF 0.25"".",
2007,27,,,,no,,8,3/16 TYP,"3/16
TYP",
2008,27,,,,yes,RN29,4,"METAL GRATING, REFER PLAN NOTE #3","METAL GRATING,
REFER PLAN NOTE #3",
2009,27,,,,no,,1,"4'-4"" 4'-4"" 4'-4"" 4'-4""","4'-4""
4'-4""
4'-4""
4'-4""",
2010,27,,,,yes,RN190,2,℄HANDRAIL POSTS & HORIZ. FRAME SUPPORTS,"℄HANDRAIL POSTS
& HORIZ. FRAME
SUPPORTS",
2011,27,,,,no,,1,2 HS4.0 ________,"2
HS4.0
________",
2012,27,,,,yes,RN169,2,"SCALE : 1/2"" = 1'-0"" 1 CATWALK FRAMING PLAN","SCALE : 1/2"" = 1'-0""
1
CATWALK FRAMING PLAN",
2013,27,,,,yes,RN15,10,8/8/2025,8/8/2025,
2014,27,,,,no,,2,NOTE:,NOTE:,
2015,27,,,,yes,RN85,2,1. WHERE SPECIFIED CATWALK COLUMNS ARE,1. WHERE SPECIFIED CATWALK COLUMNS ARE,
2016,27,,,,no,,1,"17'-6"" 1'-0""","17'-6""
1'-0""",
2017,27,,,,yes,RN110,2,"4'-2 1/8"" 4'-2 1/8"" 4'-2 1/8"" 4'-2 1/8""","4'-2 1/8""
4'-2 1/8""
4'-2 1/8""
4'-2 1/8""",
2018,27,,,,yes,RN152,2,"LOCATED IMMEDIATELY ADJACANT TO A NON PEMB COLUMN, THE GC MAY OMIT THE CATWALK COLUMNS SHOWN AND WELD THE CATWALK PLA...","LOCATED IMMEDIATELY ADJACANT TO A NON
PEMB COLUMN, THE GC MAY OMIT THE
CATWALK COLUMNS SHOWN AND WELD THE
CATWALK PLATFORM DIRECTLY TO THE STEEL
TUBE COLUMNS TO AVOID ANCHOR ROD AND
BASE PLATE CONFLICT AND/OR CONGESTION.",
2019,27,,,,yes,RN154,2,"MAXIMUM SPACING BETWEEN VERTICAL SUPPORTS SHALL BE 10'-0"".","MAXIMUM SPACING BETWEEN VERTICAL
SUPPORTS SHALL BE 10'-0"".",
2020,27,,,,yes,RN99,2,2. DO NOT WELD HANDRAIL TO PEMB COLUMNS.,2. DO NOT WELD HANDRAIL TO PEMB COLUMNS.,
2021,27,,,,yes,RN106,2,3. ALL EXPOSED ENDS OF HSS SHALL BE CAPPED,3. ALL EXPOSED ENDS OF HSS SHALL BE CAPPED,
2022,27,,,,yes,RN80,2,"1 1/2""⌀X-STONG PIPE ENTIRE HANDRAIL","1 1/2""⌀X-STONG PIPE
ENTIRE HANDRAIL",
2023,27,,,,yes,RN156,2,"NOTE: ALL EXPOSED ENDS OF HSS SHALL BE CAPPED WITH 1/4"" PLATE.","NOTE:
ALL EXPOSED ENDS OF
HSS SHALL BE CAPPED
WITH 1/4"" PLATE.",
2024,27,,,,no,,18,NO.,NO.,
2025,27,,,,yes,RN6,18,DESCRIPTION DATE,"DESCRIPTION
DATE",
2026,27,,,,yes,RN96,2,"2"" 1'-5 5/8"" 1'-5 5/8""","2""
1'-5 5/8""
1'-5 5/8""",
2027,27,,,,no,,5,"2'-6""","2'-6""",
2028,27,,,,no,,4,3/16 TYP.,"3/16
TYP.",
2029,27,,,,yes,RN186,2,"WITH 1/4"" PLATE.","WITH 1/4"" PLATE.",
2030,27,,,,yes,RN98,2,"2'-3"" 3'-7""","2'-3""
3'-7""",
2031,27,,,,no,,8,3/16 TYP,"3/16
TYP",
2032,27,,,,yes,RN8,18,SUBMITTAL: REVISION HISTORY,"SUBMITTAL:
REVISION HISTORY",
2033,27,,,,yes,RN29,4,"METAL GRATING, REFER PLAN NOTE #3","METAL GRATING,
REFER PLAN NOTE #3",
2034,27,,,,yes,RN90,2,1/4 2-6 TYP.,"1/4
2-6
TYP.",
2035,27,,,,yes,RN59,3,"HANDRAIL, REFER 2/HS4.0","HANDRAIL,
REFER 2/HS4.0",
2036,27,,,,no,,2,45.000°,45.000°,
2037,27,,,,no,,15,4,4,
2038,27,,,,yes,RN19,8,"HSS3X3X1/4, TYP","HSS3X3X1/4, TYP",
2039,27,,,,no,,1,HS4.0,HS4.0,
2040,27,,,,no,,4,3/16 TYP.,"3/16
TYP.",
2041,27,,,,yes,RN30,4,STEEL SHIPS LADDER W/ MC8X8.5 STRINGERS & GRATING TREAD RISERS,"STEEL SHIPS LADDER W/
MC8X8.5 STRINGERS &
GRATING TREAD RISERS",
2042,27,,,,yes,RN19,8,"HSS3X3X1/4, TYP","HSS3X3X1/4, TYP",
2043,27,,,,no,,1,"STEEL COL., REFER 1/HS4.0","STEEL COL.,
REFER 1/HS4.0",
2044,27,,,,yes,RN19,8,"HSS3X3X1/4, TYP","HSS3X3X1/4, TYP",
2045,27,,,,yes,RN1,19,CONSTRUCTION DOCUMENTS,"CONSTRUCTION
DOCUMENTS",
2046,27,,,,yes,RN5,18,AS INDICATED,AS INDICATED,
2047,27,,,,yes,RN11,16,240622 08/08/2025,"240622
08/08/2025",
2048,27,,,,no,,1,CS AH WF,"CS
AH
WF",
2049,27,,,,yes,RN13,15,DATE: PROJECT NO: DESIGNED BY: DRAWN BY: APPROVED BY:,"DATE:
PROJECT NO:
DESIGNED BY:
DRAWN BY:
APPROVED BY:",
2050,27,,,,no,,1,"8'-7 3/4"" 8'-7 3/4""","8'-7 3/4""
8'-7 3/4""",
2051,27,,,,no,,19,SCALE:,SCALE:,
2052,27,,,,no,,1,"SCALE : 1/2"" = 1'-0"" 1/ HS4.0 3 CATWALK END ELEVATION","SCALE : 1/2"" = 1'-0""
1/ HS4.0
3
CATWALK END ELEVATION",
2053,27,,,,no,,1,"SCALE : 1/2"" = 1'-0"" 1/ HS4.0 2 CATWALK SIDE ELEVATION","SCALE : 1/2"" = 1'-0""
1/ HS4.0
2
CATWALK SIDE ELEVATION",
2054,27,,,,yes,RN3,19,OKLAHOMA DEPARTMENT OF TRANSPORTATION,OKLAHOMA DEPARTMENT OF TRANSPORTATION,
2055,27,,,,yes,RN2,19,MAINTENANCE FACILITY,MAINTENANCE FACILITY,
2056,27,,,,yes,RN59,3,"HANDRAIL, REFER 2/HS4.0","HANDRAIL,
REFER 2/HS4.0",
2057,27,,,,yes,RN9,17,DISTRICT 2 - BRYAN COUNTY,DISTRICT 2 - BRYAN COUNTY,
2058,27,,,,yes,RN159,2,OUTSIDE FACE OF CATWALK,"OUTSIDE FACE
OF CATWALK",
2059,27,,,,no,,1,"STEEL GRATE, REFER 1/HS4.0","STEEL GRATE,
REFER 1/HS4.0",
2060,27,,,,yes,RN10,17,"DURANT, OKLAHOMA","DURANT, OKLAHOMA",
2061,27,,,,no,,8,3/16 TYP,"3/16
TYP",
2062,27,,,,no,,2,"1/4""","1/4""",
2063,27,,,,yes,RN127,2,COL TO BASE PL,"COL TO
BASE PL",
2064,27,,,,no,,1,"TYP 1"" 5"" 1""","TYP
1""
5""
1""",
2065,27,,,,no,,8,16-Mar,16-Mar,
2066,27,,,,no,,3,"1"" 5"" 1""","1""
5""
1""",
2067,27,,,,yes,RN158,2,NOTE: GC OPTION TO PROVIDE CONSISTENT B.O.,"NOTE:
GC OPTION TO PROVIDE CONSISTENT B.O.",
2068,27,,,,yes,RN122,2,"BASE PL ELEVATION AND HI-STRENGTH, NON-SHRINK GROUT UNDER BASE PLATES.","BASE PL ELEVATION AND HI-STRENGTH,
NON-SHRINK GROUT UNDER BASE PLATES.",
2069,27,,,,yes,RN153,2,"MAX. DEPTH OF GROUT = 2""","MAX. DEPTH OF GROUT = 2""",
2070,27,,,,no,,1,2-6 TYP,"2-6
TYP",
2071,27,,,,no,,1,"PL3/4""X7""X0'-7"" BASE PLATE W/ (4) 3/8""⌀HILTI KWIK BOLT 3 EXPANSION ANCHORS (EMBED 3"" MIN.) CLEAN HOLES PER MPII","PL3/4""X7""X0'-7"" BASE PLATE W/ (4)
3/8""⌀HILTI KWIK BOLT 3 EXPANSION
ANCHORS (EMBED 3"" MIN.) CLEAN
HOLES PER MPII",
2072,27,,,,no,,8,3/16 TYP,"3/16
TYP",
2073,27,,,,yes,RN45,3,8/8/2025 11:59,8/8/2025 11:59,
2074,27,,,,yes,RN148,2,HSS3X3X1/4,HSS3X3X1/4,
2075,27,,,,yes,RN7,18,SHEET NAME,SHEET NAME,
2076,27,,,,no,,1,"SCALE : 1"" = 1'-0"" 3/ HS4.0 4 FRAMING CONNX. DETAIL","SCALE : 1"" = 1'-0""
3/ HS4.0
4
FRAMING CONNX. DETAIL",
2077,27,,,,yes,RN168,2,"SCALE : 1"" = 1'-0"" 5 CATWALK COLUMN BASE PLATE DETAIL","SCALE : 1"" = 1'-0""
5
CATWALK COLUMN BASE PLATE DETAIL",
2078,27,,,,no,,1,HOPPER RACK CATWALK DETAILS,"HOPPER RACK
CATWALK DETAILS",
2079,27,,,,yes,RN4,19,PLOT DATE:,PLOT DATE:,
2080,27,,,,no,,1,SHEET HS4.0,"SHEET
HS4.0",
2081,30,,,,no,,1,"108'-2 1/2"" 1'-0""","108'-2 1/2""
1'-0""",
2082,30,,,,no,,2,"27'-0""","27'-0""",
2083,30,,,,yes,RN12,16,OK CA#: 32  EXP.:,OK CA#: 32  EXP.:,
2084,30,,,,yes,RN20,7,-06-30 WWW.CONNECTCEC.COM CEC CORPORATION 2026,"-06-30
WWW.CONNECTCEC.COM
CEC CORPORATION
2026",
2085,30,,,,yes,RN70,3,REFER PLAN NOTE #5,REFER PLAN NOTE #5,
2086,30,,,,no,,1,"1'-0"" 60'-2 1/2"" O. TO. O","1'-0""
60'-2 1/2"" O. TO. O",
2087,30,,,,no,,1,"30'-0""","30'-0""",
2088,30,,,,no,,5,"1'-6""","1'-6""",
2089,30,,,,yes,RN70,3,REFER PLAN NOTE #5,REFER PLAN NOTE #5,
2090,30,,,,yes,RN24,5,"T.O. SLAB = 99'-9""","T.O. SLAB = 99'-9""",
2091,30,,,,yes,RN21,7,"T.O. SLAB = 100'-0""","T.O. SLAB = 100'-0""",
2092,30,,,,yes,RN92,2,"10'-10"" REFER PLAN NOTE #7","10'-10""
REFER PLAN
NOTE #7",
2093,30,,,,no,,6,"2'-0""","2'-0""",
2094,30,,,,no,,5,"1'-6""","1'-6""",
2095,30,,,,yes,RN21,7,"T.O. SLAB = 100'-0""","T.O. SLAB = 100'-0""",
2096,30,,,,no,,1,"3'-3"" 3'-3""","3'-3""
3'-3""",
2097,30,,,,no,,14,SJ,SJ,
2098,30,,,,no,,14,SJ,SJ,
2099,30,,,,no,,14,SJ,SJ,
2100,30,,,,no,,14,SJ,SJ,
2101,30,,,,no,,14,SJ,SJ,
2102,30,,,,no,,14,SJ,SJ,
2103,30,,,,yes,RN114,2,"6"" BOLLARD CENTERED ON WALL, TYP. REFER CIVIL","6"" BOLLARD CENTERED
ON WALL, TYP. REFER
CIVIL",
2104,30,,,,no,,3,"10'-10""","10'-10""",
2105,30,,,,no,,14,SJ,SJ,
2106,30,,,,no,,6,"2'-0""","2'-0""",
2107,30,,,,no,,14,SJ,SJ,
2108,30,,,,no,,14,SJ,SJ,
2109,30,,,,yes,RN24,5,"T.O. SLAB = 99'-9""","T.O. SLAB = 99'-9""",
2110,30,,,,no,,1,"30'-4""","30'-4""",
2111,30,,,,yes,RN164,2,REFER PLAN NOTE #7,REFER PLAN NOTE #7,
2112,30,,,,no,,14,SJ,SJ,
2113,30,,,,yes,RN172,2,SLOPE SLAB TO FRONT,"SLOPE SLAB
TO FRONT",
2114,30,,,,no,,1,"25'-0""","25'-0""",
2115,30,,,,no,,1,"8"" CONCRETE SLAB-ON-GRADE (OWNER SPECIFIED) REINFORCED WITH #4 @ 12"" O.C. EA. WAY @ MID. DEPTH OF SLAB OVER VAPOR BAR...","8"" CONCRETE SLAB-ON-GRADE (OWNER
SPECIFIED) REINFORCED WITH #4 @ 12""
O.C. EA. WAY @ MID. DEPTH OF SLAB
OVER VAPOR BARRIER,  OVER MIN. 4""
ODOT ""TYPE A"" CRUSHED STONE OVER
30"" OF LOW-VOLUME CHANGE FILL
(REFER GEOTECHNICAL REPORT)
FIN. FLOOR = 100'-0"".
2",
2116,30,,,,yes,RN172,2,SLOPE SLAB TO FRONT,"SLOPE SLAB
TO FRONT",
2117,30,,,,no,,1,"60'-0""","60'-0""",
2118,30,,,,no,,14,SJ,SJ,
2119,30,,,,no,,14,SJ,SJ,
2120,30,,,,no,,1,"42'-0""","42'-0""",
2121,30,,,,yes,RN15,10,8/8/2025,8/8/2025,
2122,30,,,,no,,1,________ 3,"________
3",
2123,30,,,,no,,3,SIM,SIM,
2124,30,,,,no,,1,SS2.0 ________,"SS2.0
________",
2125,30,,,,no,,1,SS2.0 ________ 2 SS2.0 ________,"SS2.0
________
2
SS2.0
________",
2126,30,,,,no,,23,1,1,
2127,30,,,,no,,2,SS2.0,SS2.0,
2128,30,,,,no,,14,SJ,SJ,
2129,30,,,,yes,RN164,2,REFER PLAN NOTE #7,REFER PLAN NOTE #7,
2130,30,,,,no,,18,NO.,NO.,
2131,30,,,,yes,RN6,18,DESCRIPTION DATE,"DESCRIPTION
DATE",
2132,30,,,,no,,14,SJ,SJ,
2133,30,,,,yes,RN24,5,"T.O. SLAB = 99'-9""","T.O. SLAB = 99'-9""",
2134,30,,,,no,,3,"10'-10""","10'-10""",
2135,30,,,,yes,RN24,5,"T.O. SLAB = 99'-9""","T.O. SLAB = 99'-9""",
2136,30,,,,yes,RN21,7,"T.O. SLAB = 100'-0""","T.O. SLAB = 100'-0""",
2137,30,,,,yes,RN8,18,SUBMITTAL: REVISION HISTORY,"SUBMITTAL:
REVISION HISTORY",
2138,30,,,,yes,RN92,2,"10'-10"" REFER PLAN NOTE #7","10'-10""
REFER PLAN
NOTE #7",
2139,30,,,,no,,6,"2'-0""","2'-0""",
2140,30,,,,yes,RN114,2,"6"" BOLLARD CENTERED ON WALL, TYP. REFER CIVIL","6"" BOLLARD
CENTERED ON WALL,
TYP. REFER CIVIL",
2141,30,,,,no,,6,"2'-0""","2'-0""",
2142,30,,,,yes,RN21,7,"T.O. SLAB = 100'-0""","T.O. SLAB = 100'-0""",
2143,30,,,,no,,1,"8"" CONCRETE SLAB-ON-GRADE (OWNER SPECIFIED) REINFORCED WITH #4 @ 12"" O.C. EA. WAY @ MID. DEPTH OF SLAB OVER VAPOR BAR...","8"" CONCRETE SLAB-ON-GRADE (OWNER
SPECIFIED) REINFORCED WITH #4 @ 12""
O.C. EA. WAY @ MID. DEPTH OF SLAB
OVER VAPOR BARRIER,  OVER MIN. 4""
ODOT ""TYPE A"" CRUSHED STONE OVER
30"" OF LOW-VOLUME CHANGE FILL
(REFER GEOTECHNICAL REPORT)
FIN. FLOOR = 100'-0"".",
2144,30,,,,no,,5,"2'-6""","2'-6""",
2145,30,,,,no,,5,"1'-6""","1'-6""",
2146,30,,,,no,,1,"7'-7 7/8""","7'-7 7/8""",
2147,30,,,,yes,RN70,3,REFER PLAN NOTE #5,REFER PLAN NOTE #5,
2148,30,,,,no,,1,"SCALE : 1/8"" = 1'-0"" 3/ SS2.0 2 MIX SHED FOUNDATION PLAN","SCALE : 1/8"" = 1'-0""
3/ SS2.0
2
MIX SHED FOUNDATION PLAN",
2149,30,,,,no,,2,"27'-0""","27'-0""",
2150,30,,,,no,,13,"1'-0""","1'-0""",
2151,30,,,,yes,RN1,19,CONSTRUCTION DOCUMENTS,"CONSTRUCTION
DOCUMENTS",
2152,30,,,,yes,RN57,3,FOUNDATION PLAN NOTES:,FOUNDATION PLAN NOTES:,
2153,30,,,,yes,RN5,18,AS INDICATED,AS INDICATED,
2154,30,,,,no,,1,"SCALE : 1/8"" = 1'-0"" 3/ SS2.0 1 SALT SHED FOUNDATION PLAN","SCALE : 1/8"" = 1'-0""
3/ SS2.0
1
SALT SHED FOUNDATION PLAN",
2155,30,,,,no,,2,SS2.0,SS2.0,
2156,30,,,,yes,RN39,3,1. REFER SHEET                 FOR DESIGN CRITERIA.,1. REFER SHEET                 FOR DESIGN CRITERIA.,
2157,30,,,,yes,RN42,3,"2. STRUCTURAL ELEVATION 100'-0"" EQUALS CIVIL FINISHED FLOOR ELEVATION.","2. STRUCTURAL ELEVATION 100'-0"" EQUALS CIVIL FINISHED FLOOR ELEVATION.",
2158,30,,,,no,,1,3. REFER DETAIL                  FOR SLAB JOINTING INFORMATION.,3. REFER DETAIL                  FOR SLAB JOINTING INFORMATION.,
2159,30,,,,no,,1,4. REFER TO THE GEOTECHNICAL REPORT AND GENERAL NOTES FOR SUBGRADE PREPARATION INFORMATION.,"4. REFER TO THE GEOTECHNICAL REPORT AND GENERAL NOTES FOR
SUBGRADE PREPARATION INFORMATION.",
2160,30,,,,no,,1,"5. LOCATION OF PROPOSED LIGHT POLE BASE. THE ASSUMED DIAMETER OF THE LIGHT POLE BASE IS 20""⌀. THE LIGHT POLE BASES SH...","5. LOCATION OF PROPOSED LIGHT POLE BASE. THE ASSUMED DIAMETER OF
THE LIGHT POLE BASE IS 20""⌀. THE LIGHT POLE BASES SHALL EXTEND
THROUGH THE BUILDING FOOTINGS AS SHOWN ON THE ELECTRICAL
DRAWINGS. VOID IN FOOTING SHALL BE 21""⌀TO ACCOMMODATE 1/2""
COMPRESSIBLE MATERIAL ALL AROUND. PROVIDE ADD'L REINFORCING BARS
T&B OF FOOTING OF SAME SIZE AND QUANTITY ON EACH SIDE AS THOSE
INTERRUPTED BY THE PIER   (I.E 2 LONGITUDINAL BARS INTERRUPTED,
PROVIDE 2 ADDITIONAL LONGITUDINAL BARS EACH SIDE OF INTERRUPTION).",
2161,30,,,,no,,1,"LAP ADD'L REINFORCING EACH DIRECTION A MINIMUM 24"" OF CLASS B LAP SPLICE (WHICHEVER IS GREATER).","LAP ADD'L REINFORCING EACH DIRECTION A MINIMUM 24"" OF CLASS B LAP
SPLICE (WHICHEVER IS GREATER).",
2162,30,,,,no,,1,6. PROVIDE MEDIUM BROOM FINISH TO CONCRETE SLAB-ON-GRADE. PROVIDE RUBBED FINISH TO CONCRETE WALLS (INSIDE AND OUTSIDE...,"6. PROVIDE MEDIUM BROOM FINISH TO CONCRETE SLAB-ON-GRADE. PROVIDE
RUBBED FINISH TO CONCRETE WALLS (INSIDE AND OUTSIDE FACES).",
2163,30,,,,no,,1,"7. CONTRACTOR TO PROVIDE A 4"" VERTICAL PAINTED LINE AND ""MAX FILL LINE"" TEXT IN BIG BLOCK LETTERING AS REQUIRED. REFE...","7. CONTRACTOR TO PROVIDE A 4"" VERTICAL PAINTED LINE AND ""MAX FILL LINE""
TEXT IN BIG BLOCK LETTERING AS REQUIRED. REFER ARCH'L FOR COLOR.",
2164,30,,,,no,,1,8. REFER TO CIVIL FOR ORIENTATION AND LAYOUT OF SALT SHED TO MIX SHED.,8. REFER TO CIVIL FOR ORIENTATION AND LAYOUT OF SALT SHED TO MIX SHED.,
2165,30,,,,yes,RN11,16,240622 08/08/2025,"240622
08/08/2025",
2166,30,,,,no,,6,/,/,
2167,30,,,,no,,1,5 SS1.0,5 SS1.0,
2168,30,,,,no,,6,CS AH CS,"CS
AH
CS",
2169,30,,,,no,,1,SLAB-ON-GRADE JOINTS NOTES:,SLAB-ON-GRADE JOINTS NOTES:,
2170,30,,,,no,,1,1. CONTRACTOR HAS THE OPTION TO UTILIZE ANY SAWED JOINT LOCATION AS A CONSTRUCTION JOINT AS,1. CONTRACTOR HAS THE OPTION TO UTILIZE ANY SAWED JOINT LOCATION AS A CONSTRUCTION JOINT AS,
2171,30,,,,yes,RN13,15,DATE: PROJECT NO: DESIGNED BY: DRAWN BY: APPROVED BY:,"DATE:
PROJECT NO:
DESIGNED BY:
DRAWN BY:
APPROVED BY:",
2172,30,,,,no,,1,NECESSARY TO AID IN POUR SEQUENCING AND CASTING OPERATIONS.,NECESSARY TO AID IN POUR SEQUENCING AND CASTING OPERATIONS.,
2173,30,,,,no,,1,"2. CONTRACTOR SHALL SAW CUT ALL JOINTS BEFORE CONCRETE BEGINS TO COOL, TYPICALLY WITHIN 4 TO 12 HOURS, WHEN CONCRETE ...","2. CONTRACTOR SHALL SAW CUT ALL JOINTS BEFORE CONCRETE BEGINS TO COOL, TYPICALLY WITHIN 4 TO 12
HOURS, WHEN CONCRETE IS FIRM ENOUGH TO NOT BE TORN OR OTHERWISE DAMAGED BY THE BLADE OR
WORKER.",
2174,30,,,,no,,1,3. CONTRACTOR SHALL FINISH SLAB TO REQUIREMENTS OF ACI 302.1.,3. CONTRACTOR SHALL FINISH SLAB TO REQUIREMENTS OF ACI 302.1.,
2175,30,,,,no,,1,4. CONTRACTOR SHALL FOLLOW RECOMMENDATIONS OF ACI 305R WHEN CONCRETING DURING HOT WEATHER.,4. CONTRACTOR SHALL FOLLOW RECOMMENDATIONS OF ACI 305R WHEN CONCRETING DURING HOT WEATHER.,
2176,30,,,,no,,1,5. CONTRACTOR SHALL FOLLOW RECOMMENDATIONS OF 306R WHEN CONCRETING DURING COLD WEATHER.,5. CONTRACTOR SHALL FOLLOW RECOMMENDATIONS OF 306R WHEN CONCRETING DURING COLD WEATHER.,
2177,30,,,,no,,19,SCALE:,SCALE:,
2178,30,,,,yes,RN171,2,"SILICONE JOINT SEALER, TYP","SILICONE JOINT SEALER, TYP",
2179,30,,,,no,,1,"USE 1/8""  THICK BLADE TO CUT AT LEAST 1"" DEEP BUT NOT LESS THAN 1/4 THE DEPTH OF THE SLAB","USE 1/8""  THICK BLADE TO
CUT AT LEAST 1"" DEEP
BUT NOT LESS THAN 1/4
THE DEPTH OF THE SLAB",
2180,30,,,,yes,RN3,19,OKLAHOMA DEPARTMENT OF TRANSPORTATION,OKLAHOMA DEPARTMENT OF TRANSPORTATION,
2181,30,,,,no,,1,"CONCRETE SLAB-ON- GRADE, REFER PLAN","CONCRETE SLAB-ON-
GRADE, REFER PLAN",
2182,30,,,,no,,2,"3"" 3""","3"" 3""",
2183,30,,,,yes,RN170,2,"SILICON JOINT SEALER, TYP","SILICON JOINT
SEALER, TYP",
2184,30,,,,yes,RN2,19,MAINTENANCE FACILITY,MAINTENANCE FACILITY,
2185,30,,,,no,,2,FIN. FLR.,FIN. FLR.,
2186,30,,,,no,,1,EXTEND EVERY OTHER BAR (STAGGERED) THRU JOINT. LAP W/ CLASS C LAP SPLICE,"EXTEND EVERY OTHER
BAR (STAGGERED) THRU
JOINT. LAP W/ CLASS C
LAP SPLICE",
2187,30,,,,yes,RN9,17,DISTRICT 2 - BRYAN COUNTY,DISTRICT 2 - BRYAN COUNTY,
2188,30,,,,no,,1,"VERT BAR 3"" MAX TO FIRST","VERT BAR
3"" MAX TO FIRST",
2189,30,,,,yes,RN10,17,"DURANT, OKLAHOMA","DURANT, OKLAHOMA",
2190,30,,,,no,,1,MATCH SIZE AND SPACING OF EXTERIOR HORIZ REINF,"MATCH SIZE AND
SPACING OF EXTERIOR
HORIZ REINF",
2191,30,,,,no,,1,MATCH SIZE AND SPACING OF INTERIOR HORIZ REINF,"MATCH SIZE AND
SPACING OF INTERIOR
HORIZ REINF",
2192,30,,,,no,,3,"3'-0""","3'-0""",
2193,30,,,,no,,1,"EVERY OTHER BAR SHALL BE CUT 3"" EA SIDE OF THE SAWED JOINT. REMAINING BARS SHALL BE CONTINUOUS THROUGH THE SAWED JOINT.","EVERY OTHER BAR SHALL BE
CUT 3"" EA SIDE OF THE SAWED
JOINT. REMAINING BARS SHALL
BE CONTINUOUS THROUGH
THE SAWED JOINT.",
2194,30,,,,no,,3,"3'-0""","3'-0""",
2195,30,,,,no,,13,"1'-0""","1'-0""",
2196,30,,,,no,,1,SAWED JOINT (SJ),SAWED JOINT (SJ),
2197,30,,,,no,,3,"3'-0""","3'-0""",
2198,30,,,,no,,1,WALL CONSTRUCTION JOINT,WALL CONSTRUCTION JOINT,
2199,30,,,,no,,1,"1/2"" DIA. x 1'-4""  SMOOTH DOWEL W/ ONE END WRAPPED OR GREASED, SPACING TO MATCH SLAB REINF. (SAW CUT DOWELS, DO NOT S...","1/2"" DIA. x 1'-4""  SMOOTH
DOWEL W/ ONE END WRAPPED
OR GREASED, SPACING TO
MATCH SLAB REINF. (SAW CUT
DOWELS, DO NOT SHEAR)",
2200,30,,,,yes,RN171,2,"SILICONE JOINT SEALER, TYP","SILICONE JOINT SEALER, TYP",
2201,30,,,,no,,2,"3"" 3""","3"" 3""",
2202,30,,,,yes,RN170,2,"SILICON JOINT SEALER, TYP","SILICON JOINT
SEALER, TYP",
2203,30,,,,no,,5,"2""","2""",
2204,30,,,,no,,2,FIN. FLR.,FIN. FLR.,
2205,30,,,,no,,1,TYPICAL WALL REINFORCING,"TYPICAL WALL
REINFORCING",
2206,30,,,,no,,1,"1""","1""",
2207,30,,,,no,,1,"NOTE: PROVIDE CHAMFERED CONTROL JOINTS ON EA SIDE OF THE WALL CENTERED BETWEEN VERT REINF AT A MAXIMUM OF 15'-0"" O.C....","NOTE:
PROVIDE CHAMFERED CONTROL
JOINTS ON EA SIDE OF THE WALL
CENTERED BETWEEN VERT
REINF AT A MAXIMUM OF 15'-0""
O.C., VERT BARS NOT SHOWN
FOR CLARITY
WALL CONTROL JOINT",
2208,30,,,,no,,1,8/8/2025 12:09,8/8/2025 12:09,
2209,30,,,,yes,RN7,18,SHEET NAME,SHEET NAME,
2210,30,,,,no,,1,CONSTRUCTION JOINT (CJ),CONSTRUCTION JOINT (CJ),
